publisher	year	university	total	cost
Royal Society of Chemistry	2010	Writtle College	0.0	0.0
Royal Society of Chemistry	2010	University of York	6142532.23	22769.0
Royal Society of Chemistry	2010	York St John University	769711.0	0.0
Royal Society of Chemistry	2011	University of Aberdeen	7799674.85	19400.0
Royal Society of Chemistry	2011	Bangor University	3733773.28	13994.0
Royal Society of Chemistry	2011	University of Bath	6288549.33	21127.0
Royal Society of Chemistry	2011	Bath Spa University	53002.86	0.0
Royal Society of Chemistry	2011	University of Birmingham	10094024.95	18944.0
Royal Society of Chemistry	2011	Birmingham City University	559587.33	0.0
Royal Society of Chemistry	2011	Bishop Grosseteste University	207036.0	0.0
Royal Society of Chemistry	2011	University of Bolton	987137.28	247.0
Royal Society of Chemistry	2011	University of Brighton	1997605.41	6335.0
Royal Society of Chemistry	2011	University of Bristol	11127190.09	28221.0
Royal Society of Chemistry	2011	University of Cambridge	13893689.05	23399.0
Royal Society of Chemistry	2011	Cardiff University	9426730.95	16080.0
Royal Society of Chemistry	2011	Cardiff Metropolitan University	1272353.2	0.0
Royal Society of Chemistry	2011	University of Chichester	253687.69	0.0
Royal Society of Chemistry	2011	Cranfield University	2677876.22	7539.0
Royal Society of Chemistry	2011	University of Derby	987335.2	0.0
Royal Society of Chemistry	2011	University of Dundee	4727771.51	6442.0
Royal Society of Chemistry	2011	Durham University	6648315.01	25676.0
Royal Society of Chemistry	2011	University of East Anglia	5242999.3	16088.0
Royal Society of Chemistry	2011	Edinburgh Napier University	1771566.26	0.0
Royal Society of Chemistry	2011	Falmouth University	160054.73	0.0
Royal Society of Chemistry	2011	University of Glasgow	9830218.57	18248.0
Royal Society of Chemistry	2011	Glasgow Caledonian University	2819814.47	0.0
Royal Society of Chemistry	2011	University of Hull	3661245.7	22324.0
Royal Society of Chemistry	2011	Imperial College London	10428867.31	21564.0
Royal Society of Chemistry	2011	Kingston University	2156783.52	13602.0
Royal Society of Chemistry	2011	Leeds College of Art	5225.71	0.0
Royal Society of Chemistry	2011	Leeds Beckett University (formerly Leeds Metropolitan University)	1918749.01	0.0
Royal Society of Chemistry	2011	Leeds Trinity University	198823.37	0.0
Royal Society of Chemistry	2011	University of Leicester	2673998.0	0.0
Royal Society of Chemistry	2011	Liverpool Hope University	719020.2	0.0
Royal Society of Chemistry	2011	Liverpool John Moores University	3239133.95	11910.0
Royal Society of Chemistry	2011	London Metropolitan University	1372380.0	698.0
Royal Society of Chemistry	2011	London School of Economics	3485289.37	0.0
Royal Society of Chemistry	2011	Loughborough University	4639685.0	20958.0
Royal Society of Chemistry	2011	Middlesex University	895042.03	0.0
Royal Society of Chemistry	2011	University of Northampton	1041589.08	0.0
Royal Society of Chemistry	2011	Northumbria University	3281470.42	23553.0
Royal Society of Chemistry	2011	University of Nottingham	11950364.55	20952.0
Royal Society of Chemistry	2011	University of Portsmouth	2873573.37	0.0
Royal Society of Chemistry	2011	Queen Mary, University of London	5486850.39	15190.0
Royal Society of Chemistry	2011	Queen's University Belfast	8889564.83	19899.0
Royal Society of Chemistry	2011	Ravensbourne	4183.14	0.0
Royal Society of Chemistry	2011	Royal Academy of Music	5627.8	0.0
Royal Society of Chemistry	2011	Royal Agricultural University	415345.57	0.0
Royal Society of Chemistry	2011	Royal College of Art	85.0	0.0
Royal Society of Chemistry	2011	Royal Northern College of Music	15224.59	0.0
Royal Society of Chemistry	2011	Staffordshire University	461593.19	5208.0
Royal Society of Chemistry	2011	Stranmillis Universiity College	0.0	0.0
Royal Society of Chemistry	2011	University of St Mark and St John	334849.43	0.0
Royal Society of Chemistry	2011	St Mary's University College	406151.0	264.0
Royal Society of Chemistry	2011	University of Strathclyde	6801071.0	23866.0
Royal Society of Chemistry	2011	University of Surrey	2755964.18	0.0
Royal Society of Chemistry	2011	University of Sussex	4996376.0	20634.0
Royal Society of Chemistry	2011	Swansea University	4396602.29	15515.0
Royal Society of Chemistry	2011	Trinity Laban	17259.83	0.0
Royal Society of Chemistry	2011	UCL	13902388.29	1200.0
Royal Society of Chemistry	2011	University College Birmingham	649103.0	0.0
Royal Society of Chemistry	2011	University for the Creative Arts	11504.43	0.0
Royal Society of Chemistry	2011	University of the West of Scotland	1217004.0	1019.0
Royal Society of Chemistry	2011	University of Wales Trinity St David	840554.0	270.0
Royal Society of Chemistry	2011	University of West London	61817.41	0.0
Royal Society of Chemistry	2011	University of Winchester	953812.42	0.0
Royal Society of Chemistry	2011	Writtle College	0.0	0.0
Royal Society of Chemistry	2011	University of York	6142532.23	24756.0
Royal Society of Chemistry	2011	York St John University	769711.0	0.0
Royal Society of Chemistry	2012	University of Aberdeen	7799674.85	20205.0
Royal Society of Chemistry	2012	Bangor University	3733773.28	16074.0
Royal Society of Chemistry	2012	University of Bath	6288549.33	24695.0
Royal Society of Chemistry	2012	Bath Spa University	53002.86	0.0
Royal Society of Chemistry	2012	University of Birmingham	10094024.95	22888.0
Royal Society of Chemistry	2012	Birmingham City University	559587.33	0.0
Royal Society of Chemistry	2012	Bishop Grosseteste University	207036.0	0.0
Royal Society of Chemistry	2012	University of Bolton	987137.28	279.0
Royal Society of Chemistry	2012	University of Brighton	1997605.41	9068.0
Royal Society of Chemistry	2012	University of Bristol	11127190.09	31779.0
Royal Society of Chemistry	2012	University of Cambridge	13893689.05	28369.0
Royal Society of Chemistry	2012	Cardiff University	9426730.95	19128.0
Royal Society of Chemistry	2012	Cardiff Metropolitan University	1272353.2	0.0
Royal Society of Chemistry	2012	University of Chichester	253687.69	0.0
Royal Society of Chemistry	2012	Cranfield University	2677876.22	7969.0
Royal Society of Chemistry	2012	University of Derby	987335.2	0.0
Royal Society of Chemistry	2012	University of Dundee	4727771.51	6938.0
Royal Society of Chemistry	2012	Durham University	6648315.01	30402.0
Royal Society of Chemistry	2012	University of East Anglia	5242999.3	27337.0
Royal Society of Chemistry	2012	Edinburgh Napier University	1771566.26	0.0
Royal Society of Chemistry	2012	Falmouth University	160054.73	0.0
Royal Society of Chemistry	2012	University of Glasgow	9830218.57	20866.0
Royal Society of Chemistry	2012	Glasgow Caledonian University	2819814.47	0.0
Royal Society of Chemistry	2012	University of Hull	3661245.7	26044.0
Royal Society of Chemistry	2012	Imperial College London	10428867.31	25677.0
Royal Society of Chemistry	2012	Kingston University	2156783.52	19307.0
Royal Society of Chemistry	2012	Leeds College of Art	5225.71	0.0
Royal Society of Chemistry	2012	Leeds Beckett University (formerly Leeds Metropolitan University)	1918749.01	0.0
Royal Society of Chemistry	2012	Leeds Trinity University	198823.37	0.0
Royal Society of Chemistry	2012	University of Leicester	2673998.0	0.0
Royal Society of Chemistry	2012	Liverpool Hope University	719020.2	0.0
Royal Society of Chemistry	2012	Liverpool John Moores University	3239133.95	10363.0
Royal Society of Chemistry	2012	London Metropolitan University	1372380.0	760.0
Royal Society of Chemistry	2012	London School of Economics	3485289.37	0.0
Royal Society of Chemistry	2012	Loughborough University	4639685.0	24843.0
Royal Society of Chemistry	2012	Middlesex University	895042.03	0.0
Royal Society of Chemistry	2012	University of Northampton	1041589.08	0.0
Royal Society of Chemistry	2012	Northumbria University	3281470.42	21789.0
Royal Society of Chemistry	2012	University of Nottingham	11950364.55	23674.0
Royal Society of Chemistry	2012	Nottingham Trent University	1874541.82	24380.0
Royal Society of Chemistry	2012	University of Portsmouth	2873573.37	22252.0
Royal Society of Chemistry	2012	Queen Mary, University of London	5486850.39	17490.0
Royal Society of Chemistry	2012	Queen's University Belfast	8889564.83	22924.0
Royal Society of Chemistry	2012	Ravensbourne	4183.14	0.0
Royal Society of Chemistry	2012	Royal Academy of Music	5627.8	0.0
Royal Society of Chemistry	2012	Royal Agricultural University	415345.57	0.0
Royal Society of Chemistry	2012	Royal College of Art	85.0	0.0
Royal Society of Chemistry	2012	Royal Northern College of Music	15224.59	0.0
Royal Society of Chemistry	2012	Staffordshire University	461593.19	5980.0
Royal Society of Chemistry	2012	Stranmillis Universiity College	0.0	0.0
Royal Society of Chemistry	2012	University of St Mark and St John	334849.43	0.0
Royal Society of Chemistry	2012	St Mary's University College	406151.0	286.0
Royal Society of Chemistry	2012	University of Strathclyde	6801071.0	26708.0
Royal Society of Chemistry	2012	University of Surrey	2755964.18	0.0
Royal Society of Chemistry	2012	University of Sussex	4996376.0	22063.0
Royal Society of Chemistry	2012	Swansea University	4396602.29	16647.0
Royal Society of Chemistry	2012	Trinity Laban	17259.83	0.0
Royal Society of Chemistry	2012	UCL	13902388.29	0.0
Royal Society of Chemistry	2012	University College Birmingham	649103.0	0.0
Royal Society of Chemistry	2012	University for the Creative Arts	11504.43	0.0
Royal Society of Chemistry	2012	University of the West of Scotland	1217004.0	1077.0
Royal Society of Chemistry	2012	University of Wales Trinity St David	840554.0	279.0
Royal Society of Chemistry	2012	University of West London	61817.41	0.0
Royal Society of Chemistry	2012	University of Winchester	953812.42	0.0
Royal Society of Chemistry	2012	Writtle College	0.0	0.0
Royal Society of Chemistry	2012	University of York	6142532.23	33066.0
Royal Society of Chemistry	2012	York St John University	769711.0	0.0
Royal Society of Chemistry	2013	University of Aberdeen	7799674.85	21082.0
Royal Society of Chemistry	2013	Bangor University	3733773.28	19033.0
Royal Society of Chemistry	2013	University of Bath	6288549.33	21600.0
Royal Society of Chemistry	2013	Bath Spa University	53002.86	0.0
Royal Society of Chemistry	2013	University of Birmingham	10094024.95	23365.0
Royal Society of Chemistry	2013	Birmingham City University	559587.33	0.0
Royal Society of Chemistry	2013	Bishop Grosseteste University	207036.0	0.0
Royal Society of Chemistry	2013	University of Bolton	987137.28	286.0
Royal Society of Chemistry	2013	University of Brighton	1997605.41	10373.0
Royal Society of Chemistry	2013	University of Bristol	11127190.09	26811.0
Royal Society of Chemistry	2013	University of Cambridge	13893689.05	33600.0
Royal Society of Chemistry	2013	Cardiff University	9426730.95	22225.0
Royal Society of Chemistry	2013	Cardiff Metropolitan University	1272353.2	0.0
Royal Society of Chemistry	2013	University of Chichester	253687.69	0.0
Royal Society of Chemistry	2013	Cranfield University	2677876.22	9204.0
Royal Society of Chemistry	2013	University of Derby	987335.2	0.0
Royal Society of Chemistry	2013	University of Dundee	4727771.51	7211.0
Royal Society of Chemistry	2013	Durham University	6648315.01	24026.0
Royal Society of Chemistry	2013	University of East Anglia	5242999.3	17615.0
Royal Society of Chemistry	2013	Edinburgh Napier University	1771566.26	0.0
Royal Society of Chemistry	2013	University of Essex	1796512.34	0.0
Royal Society of Chemistry	2013	Falmouth University	160054.73	0.0
Royal Society of Chemistry	2013	University of Glasgow	9830218.57	21492.0
Royal Society of Chemistry	2013	Glasgow Caledonian University	2819814.47	0.0
Royal Society of Chemistry	2013	University of Hull	3661245.7	21600.0
Royal Society of Chemistry	2013	Imperial College London	10428867.31	26765.0
Royal Society of Chemistry	2013	Kingston University	2156783.52	21600.0
Royal Society of Chemistry	2013	Leeds College of Art	5225.71	0.0
Royal Society of Chemistry	2013	Leeds Beckett University (formerly Leeds Metropolitan University)	1918749.01	0.0
Royal Society of Chemistry	2013	Leeds Trinity University	198823.37	0.0
Royal Society of Chemistry	2013	University of Leicester	2673998.0	0.0
Royal Society of Chemistry	2013	Liverpool Hope University	719020.2	0.0
Royal Society of Chemistry	2013	Liverpool John Moores University	3239133.95	1585.0
Royal Society of Chemistry	2013	London Metropolitan University	1372380.0	760.0
Royal Society of Chemistry	2013	London School of Economics	3485289.37	0.0
Royal Society of Chemistry	2013	Loughborough University	4639685.0	21600.0
Royal Society of Chemistry	2013	Middlesex University	895042.03	0.0
Royal Society of Chemistry	2013	University of Northampton	1041589.08	0.0
Royal Society of Chemistry	2013	Northumbria University	3281470.42	21600.0
Royal Society of Chemistry	2013	University of Nottingham	11950364.55	28269.0
Royal Society of Chemistry	2013	Nottingham Trent University	1874541.82	26698.0
Royal Society of Chemistry	2013	University of Portsmouth	2873573.37	21600.0
Royal Society of Chemistry	2013	Queen Mary, University of London	5486850.39	20550.0
Royal Society of Chemistry	2013	Queen's University Belfast	8889564.83	22105.0
Royal Society of Chemistry	2013	Ravensbourne	4183.14	0.0
Royal Society of Chemistry	2013	Royal Academy of Music	5627.8	0.0
Royal Society of Chemistry	2013	Royal Agricultural University	415345.57	0.0
Royal Society of Chemistry	2013	Royal College of Art	85.0	0.0
Royal Society of Chemistry	2013	Royal Northern College of Music	15224.59	0.0
Royal Society of Chemistry	2013	Royal Veterinary College	775736.48	0.0
Royal Society of Chemistry	2013	Staffordshire University	461593.19	8053.0
